   400.000    720.000     10.000      1.0      0.000    173.200   852.90       1241.30   300.74        566.01     1543.39   1622.75   1508.70   1395.89    623.12    621.05   -295.93   -572.07    119.08   1458.21   1439.28    628.38    476.81   -571.27   -870.64   1055.77   1510.82   1181.07    483.82    627.20    858.48   1048.73  1452.63  1427.91  -870.87  1060.80
   400.000    740.000     10.000      1.0      0.000    173.200   873.47       1270.56   309.51        582.02     1583.24   1663.91   1544.57   1429.58    633.42    631.34   -304.60   -588.62    119.21   1492.42   1472.99    638.61    480.93   -587.81   -891.10   1078.46   1546.64   1210.61    488.03    637.38    879.11   1071.28  1486.66  1461.19  -891.30  1083.49
   400.000    760.000     10.000      1.0      0.000    173.200   894.82       1300.74   318.19        598.08     1623.26   1705.25   1580.64   1463.52    643.88    641.77   -313.17   -605.25    119.33   1526.94   1507.01    648.98    485.12   -604.42   -912.31   1101.89   1582.67   1240.46    492.33    647.70    900.52   1094.56  1521.06  1494.76  -912.49  1106.91
   400.000    780.000     10.000      1.0      0.000    173.200   914.98       1331.11   327.02        614.21     1663.09   1746.41   1616.81   1497.17    654.35    652.27   -321.88   -621.89    119.45   1561.14   1540.98    659.38    489.38   -621.05   -932.39   1124.35   1618.79   1270.19    496.69    658.10    920.74   1116.87  1554.53  1528.04  -932.55  1129.37
   400.000    800.000     10.000      1.0      0.000    173.200   936.52       1361.79   335.70        630.14     1703.15   1787.71   1652.47   1531.05    665.00    662.86   -330.45   -638.39    119.56   1595.49   1574.74    669.96    493.72   -637.52   -953.79   1148.07   1654.40   1299.78    501.14    668.59    942.34   1140.44  1589.17  1561.58  -953.94  1153.09
   400.000    820.000     10.000      1.0      0.000    173.200   956.85       1392.94   344.50        646.23     1743.21   1829.12   1688.95   1564.96    675.72    673.55   -339.13   -655.01    119.67   1630.00   1609.01    680.61    498.13   -654.12   -974.05   1170.83   1690.85   1329.71    505.66    679.18    962.74   1163.05  1622.92  1595.16  -974.18  1175.85
   400.000    840.000     10.000      1.0      0.000    173.200   977.13       1421.55   353.35        662.33     1782.68   1869.87   1724.53   1598.42    686.43    684.25   -347.86   -671.61    119.77   1663.93   1642.54    691.25    502.60   -670.70   -994.26   1193.58   1726.39   1359.07    510.23    689.78    983.08   1185.66  1656.62  1628.29  -994.37  1198.61
   400.000    860.000     10.000      1.0      0.000    173.200   998.61       1451.43   362.07        678.26     1822.01   1910.48   1760.21   1631.85    697.28    695.11   -356.46   -688.10    119.87   1698.33   1676.27    702.03    507.14   -687.16  -1015.62   1217.42   1762.03   1388.19    514.88    700.55   1004.62   1209.34  1690.79  1661.42 -1015.71  1222.45
   400.000    880.000     10.000      1.0      0.000    173.200  1019.85       1482.33   370.75        694.42     1862.24   1951.98   1796.19   1666.73    708.34    706.11   -365.02   -704.80    119.96   1732.65   1711.06    713.03    511.76   -703.83  -1036.76   1241.14   1797.97   1418.66    519.61    711.46   1025.93   1232.91  1726.31  1695.99 -1036.84  1246.17
   400.000    900.000     10.000      1.0      0.000    173.200  1039.88       1511.49   379.77        710.63     1901.36   1992.15   1831.39   1698.60    719.22    716.98   -373.92   -721.49    120.06   1766.22   1744.07    723.84    516.40   -720.50  -1056.74   1263.79   1833.13   1446.42    524.37    722.24   1046.02   1255.42  1759.67  1727.58 -1056.80  1268.85
