    10.000    450.000     10.000      1.0      0.000    170.900   556.09        790.28   183.58        349.92      997.64   1046.62    946.00    881.58    298.46    297.64   -178.57   -344.38    115.61    914.33    905.41    309.00    167.77   -343.76   -577.18    630.79    949.39    736.28    175.71    310.30    561.11    626.46   911.27   928.63  -577.79   637.01
    10.000    460.000     10.000      1.0      0.000    170.900   566.70        805.88   187.89        357.85     1017.53   1067.42    965.12    899.40    305.25    304.40   -182.83   -352.66    115.74    932.62    923.46    315.57    171.43   -352.02   -587.61    643.31    968.44    752.14    179.33    316.78    571.70    638.91   929.67   945.79  -588.20   649.48
    10.000    470.000     10.000      1.0      0.000    170.900   578.25        821.77   192.09        365.84     1038.50   1089.26    984.80    917.81    312.10    311.22   -187.00   -361.07    115.86    951.57    942.08    322.21    175.09   -360.41   -598.93    656.73    988.06    768.41    182.99    323.34    583.25    652.24   948.27   963.61  -599.51   662.82
    10.000    480.000     10.000      1.0      0.000    170.900   588.58        837.94   196.45        373.74     1058.46   1110.04   1003.52    935.39    318.85    317.96   -191.32   -369.30    115.98    969.52    959.77    328.76    178.75   -368.62   -609.11    669.00   1006.72    783.98    186.62    329.82    593.57    664.43   966.34   980.58  -609.68   675.03
    10.000    490.000     10.000      1.0      0.000    170.900   599.85        852.94   200.71        381.70     1079.05   1131.47   1022.78    953.33    325.65    324.74   -195.55   -377.66    116.09    987.97    978.01    335.37    182.41   -376.95   -620.18    682.14   1025.91    799.83    190.27    336.35    604.84    677.49   984.68   997.98  -620.73   688.12
    10.000    500.000     10.000      1.0      0.000    170.900   610.26        869.96   205.04        389.64     1099.33   1152.59   1041.90    971.17    332.40    331.48   -199.83   -385.93    116.20   1006.32    996.01    341.93    186.07   -385.21   -630.45    694.49   1044.98    815.72    193.92    342.86    615.25    689.76  1002.83  1015.24  -630.99   700.42
    20.000    100.000     10.000      1.0      0.000    170.900   130.47        201.54    38.53         75.28      249.51    266.19    235.38    222.93     32.92     32.43    -27.19    -47.49    100.14    232.36    238.52     85.11     49.13    -54.01   -180.63    136.23    248.63    171.71     60.61     91.55    146.08    133.54   235.75   319.97  -180.16   156.40
    20.000    110.000     10.000      1.0      0.000    170.900   145.42        219.31    42.44         82.99      272.24    290.11    257.79    243.28     45.61     45.20    -32.51    -56.42    101.92    253.52    259.03     90.82     51.26    -61.49   -192.56    153.52    269.95    185.92     63.07     97.22    159.40    151.24   256.74   337.19  -192.42   172.03
    20.000    120.000     10.000      1.0      0.000    170.900   159.83        237.39    46.43         90.74      294.96    313.92    279.81    263.35     56.31     55.92    -37.56    -65.29    103.29    274.57    279.29     96.67     53.71    -69.29   -204.42    170.28    291.04    200.71     65.64    102.96    172.53    168.15   277.44   354.35  -204.55   187.34
    20.000    130.000     10.000      1.0      0.000    170.900   174.00        255.22    50.37         98.43      317.61    337.61    301.53    283.18     66.02     65.64    -42.35    -74.08    104.43    295.41    299.36    102.67     56.40    -77.26   -216.34    186.74    311.98    215.85     68.33    108.79    185.64    184.67   298.02   371.42  -216.66   202.56
    20.000    140.000     10.000      1.0      0.000    170.900   187.50        272.52    54.36        106.13      339.77    360.86    323.17    303.10     75.04     74.65    -46.97    -82.75    105.43    316.30    319.37    108.72     59.29    -85.31   -227.98    202.47    332.95    231.58     71.12    114.64    198.29    200.42   318.25   388.73  -228.44   217.26
